Preferred State,County,scholar,birthday_party,labs,preschool_prog,homeschool_prog,expiration_date,member_category,membership_year,member_threeplus,unknown_renewal_time,known_time_renewed,total_renewed_times,percent_late
Michigan,Eaton,0,0,0,0,0,8/31/2020,Enhanced,7,1,0,6,6,0.833333333
Michigan,Ingham,0,0,0,0,0,4/30/2019,Family,4,1,0,3,3,1
Michigan,Ingham,0,0,0,0,0,9/30/2019,Family,6,1,0,5,5,0.8
Michigan,Ingham,0,0,0,0,0,12/31/2019,Family,7,1,0,6,6,0.5
Michigan,Ingham,0,0,0,0,0,4/30/2019,Enhanced,2,0,0,1,1,1
Michigan,Ingham,0,0,0,0,0,8/31/2019,Elemental,1,0,0,0,0,0
Nebraska,Douglas,0,0,0,0,0,6/30/2020,Family,4,1,0,3,3,0.666666667
Michigan,Eaton,0,0,0,0,0,2/29/2020,Enhanced,3,1,0,2,2,1
Michigan,Eaton,0,0,0,0,0,6/30/2020,Family,5,1,0,4,4,1
Maryland,Baltimore,0,0,0,0,0,1/31/2019,Family,5,1,0,4,4,1
Michigan,Ingham,0,0,0,0,0,12/31/2019,Enhanced,8,1,0,7,7,0.285714286
Michigan,Ingham,0,0,1,0,0,12/31/2018,Family,4,1,0,3,3,0.666666667
Michigan,Ingham,0,0,0,0,0,10/31/2019,Family,9,1,0,8,8,0.375
Michigan,Ingham,0,0,0,0,0,2/29/2020,Family,3,1,0,2,2,1
Michigan,Ingham,0,0,0,0,0,4/30/2020,Elemental,10,1,0,9,9,0.111111111
Michigan,Ingham,0,0,0,0,0,10/31/2019,Family,2,0,0,1,1,1
Michigan,Clinton,0,0,0,0,0,10/31/2019,Family,9,1,0,8,8,0.375
Michigan,Ingham,0,0,0,0,0,4/30/2020,Enhanced,4,1,0,3,3,1
Pennsylvania,York,0,0,0,0,0,6/30/2020,Family,3,1,0,2,2,1
Michigan,Clinton,1,0,0,0,0,4/30/2019,Family,5,1,0,4,4,0.75
Michigan,Ingham,0,0,0,0,0,10/31/2019,Family,7,1,0,6,6,0.833333333
Michigan,Ingham,0,0,0,0,0,5/31/2019,Elemental,8,1,0,7,7,0.428571429
Michigan,Ingham,0,0,0,0,0,1/31/2020,Elemental,5,1,0,4,4,0.5
Michigan,Ingham,0,0,0,0,0,5/31/2020,Family,5,1,0,4,4,0.5
Michigan,Ingham,0,0,0,0,0,6/30/2020,Family,8,1,0,7,7,1
Michigan,Ingham,0,0,0,0,0,2/28/2019,Family,4,1,0,3,3,1
Michigan,Ingham,0,0,0,0,0,4/30/2020,Family,8,1,0,7,7,0.714285714
Michigan,Ingham,1,0,0,0,0,10/31/2019,Family,8,1,0,7,7,0.714285714
Michigan,Clinton,0,0,0,0,0,7/31/2020,Family,10,1,0,9,9,0
Michigan,Ingham,1,0,0,0,0,2/29/2020,Family,3,1,0,2,2,1
Michigan,Eaton,0,0,0,0,0,7/31/2019,Family,2,0,0,1,1,1
Michigan,Ingham,0,0,1,0,0,2/28/2019,Enhanced,6,1,0,5,5,1
Michigan,Ingham,0,0,0,0,0,5/31/2020,Family,4,1,0,3,3,1
Michigan,Clinton,0,0,0,0,0,3/31/2020,Family,8,1,0,7,7,0.857142857
Michigan,Ingham,0,0,1,0,0,8/31/2019,Family,8,1,0,7,7,0.714285714
Michigan,Ingham,0,0,0,0,0,9/30/2019,Family,7,1,0,6,6,0.666666667
Michigan,Ingham,0,0,0,0,0,3/31/2020,Family,9,1,0,8,8,0.625
Michigan,Ingham,0,0,1,0,0,4/30/2020,Family,2,0,0,1,1,1
Michigan,Ingham,0,0,0,0,0,3/31/2019,Enhanced,4,1,0,3,3,0.666666667
Michigan,Ingham,0,0,1,0,0,10/31/2019,Family,5,1,0,4,4,0.75
Michigan,Ingham,0,0,0,0,0,1/31/2020,Family,5,1,0,4,4,0.75
Michigan,Ingham,0,0,0,0,0,4/30/2019,Family,1,0,0,0,0,0
Michigan,Shiawassee,0,0,0,0,0,1/31/2019,Enhanced,3,1,0,2,2,1
Michigan,Washtenaw,0,1,0,0,0,8/31/2019,Elemental,6,1,0,5,5,0.4
Michigan,Ingham,0,0,0,0,0,7/31/2019,Elemental,6,1,0,5,5,0.6
Michigan,Ingham,0,0,0,0,0,12/31/2019,Family,5,1,0,4,4,1
Michigan,Ingham,1,0,0,0,0,12/31/2019,Family,4,1,0,3,3,1
Michigan,Eaton,0,0,0,0,0,2/28/2019,Family,7,1,0,6,6,0.5
Michigan,Ingham,0,0,0,0,0,4/30/2020,Family,4,1,0,3,3,0.666666667
Michigan,Ingham,0,0,0,0,0,3/31/2019,Family,4,1,0,3,3,1
Michigan,Ingham,0,0,0,0,0,1/31/2020,Family,9,1,0,8,8,0.375
Michigan,Ingham,0,0,0,0,0,7/31/2020,Family,7,1,0,6,6,0.833333333
Michigan,Jackson,0,0,0,0,0,4/30/2019,Family,3,1,0,2,2,1
Michigan,Ingham,0,0,0,0,0,7/31/2020,Elemental,5,1,0,4,4,1
Michigan,Ingham,0,0,1,0,0,4/30/2020,Family,9,1,0,8,8,0.375
Michigan,Ingham,0,0,1,1,0,7/31/2019,Family,3,1,0,2,2,1
Michigan,Ingham,0,0,0,0,0,3/31/2019,Family,5,1,0,4,4,0.5
Michigan,Ingham,1,0,0,0,0,3/31/2020,Family,4,1,0,3,3,1
Michigan,Ingham,0,0,0,0,0,3/31/2020,Elemental,7,1,0,6,6,0.666666667
Michigan,Ingham,0,0,1,0,0,4/30/2020,Family,5,1,0,4,4,1
Michigan,Ingham,1,0,0,0,0,3/31/2019,Family,9,1,0,8,8,0.375
Michigan,Ingham,0,0,0,0,0,8/31/2019,Family,6,1,0,5,5,0.8
Michigan,Clinton,0,0,0,0,0,3/31/2020,Family,5,1,0,4,4,1
Michigan,Eaton,0,0,0,0,0,9/30/2019,Enhanced,8,1,0,7,7,0.285714286
Michigan,Ingham,0,0,0,0,0,6/30/2020,Family,6,1,0,5,5,1
Michigan,Eaton,0,0,0,0,0,7/31/2019,Family,7,1,0,6,6,0.166666667
Michigan,Ingham,0,0,0,0,0,2/28/2019,Family,6,1,0,5,5,0.6
Michigan,Ingham,0,0,0,0,0,3/31/2020,Family,9,1,0,8,8,0.25
Michigan,Ingham,0,0,0,0,0,7/31/2019,Enhanced,8,1,0,7,7,0.285714286
Michigan,Ingham,0,0,0,0,0,8/31/2019,Family,3,1,0,2,2,1
Michigan,Ingham,0,0,1,0,0,12/31/2019,Family,5,1,0,4,4,0.75
Michigan,Ingham,0,0,0,0,0,7/31/2020,Family,5,1,0,4,4,0.75
Michigan,Ingham,0,0,0,0,0,8/31/2019,Family,8,1,0,7,7,0.285714286
Michigan,Ingham,0,0,0,0,0,2/29/2020,Family,9,1,0,8,8,0.125
Michigan,Ingham,0,0,0,0,0,11/30/2018,Enhanced,5,1,0,4,4,1
Michigan,Jackson,0,0,0,0,0,5/31/2020,Family,4,1,0,3,3,1
Michigan,Ingham,0,0,0,0,0,3/31/2020,Family,6,1,0,5,5,0.8
Michigan,Ingham,0,0,0,0,0,4/30/2020,Family,4,1,0,3,3,1
Michigan,Ingham,0,0,0,0,0,2/29/2020,Elemental,7,1,0,6,6,1
Michigan,Ingham,0,0,1,0,0,3/31/2020,Family,3,1,0,2,2,0.5
Michigan,Ingham,0,1,0,0,0,9/30/2019,Elemental,2,0,0,1,1,1
Michigan,Ingham,0,0,0,1,0,8/31/2019,Family,4,1,0,3,3,1
Michigan,Eaton,0,0,1,0,0,4/30/2020,Family,2,0,0,1,1,1
Michigan,Eaton,0,0,0,0,0,7/31/2019,Enhanced,3,1,0,2,2,1
Michigan,Livingston,0,0,0,0,0,4/30/2019,Family,4,1,0,3,3,1
Michigan,Ingham,0,0,0,0,0,12/31/2018,Family,3,1,0,2,2,1
Michigan,Ingham,0,0,0,1,0,4/30/2019,Family,5,1,0,4,4,1
Michigan,Ingham,0,0,0,0,0,8/31/2019,Family,5,1,0,4,4,1
Michigan,Eaton,0,0,0,0,0,12/31/2019,Family,3,1,0,2,2,1
Michigan,Ingham,0,0,0,0,0,8/31/2020,Family,9,1,0,8,8,0.25
Michigan,Ingham,0,0,1,0,0,3/31/2020,Family,5,1,0,4,4,0.75
Michigan,Ingham,1,0,0,0,0,4/30/2020,Enhanced,3,1,0,2,2,1
Michigan,Eaton,0,0,1,0,0,1/31/2019,Family,4,1,0,3,3,0.666666667
Michigan,Eaton,0,0,0,0,0,8/31/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,4/30/2020,Elemental,9,1,0,8,8,0
Michigan,Ingham,0,0,0,0,0,3/31/2020,Enhanced,7,1,0,6,6,1
Michigan,Clinton,0,0,0,0,0,6/30/2020,Family,6,1,0,5,5,0.8
Michigan,Ingham,0,0,0,0,0,4/30/2019,Elemental,4,1,0,3,3,1
Michigan,Ingham,0,0,0,0,0,5/31/2020,Elemental,4,1,0,3,3,1
Michigan,Ingham,0,0,1,0,0,10/31/2019,Elemental,8,1,0,7,7,0.428571429
Michigan,Ingham,0,0,0,0,0,9/30/2019,Family,7,1,0,6,6,0.5
Michigan,Ingham,0,0,0,0,0,4/30/2020,Family,6,1,0,5,5,0.8
Indiana,Allen,0,0,0,0,0,5/31/2019,Elemental,2,0,0,1,1,1
Michigan,Eaton,0,0,0,0,0,4/30/2020,Elemental,6,1,0,5,5,0.6
Michigan,Ingham,1,0,0,0,0,10/31/2019,Family,3,1,0,2,2,1
Michigan,Ingham,0,0,1,0,0,4/30/2019,Family,2,0,0,1,1,1
Michigan,Ingham,0,0,0,0,0,10/31/2019,Enhanced,8,1,0,7,7,0.285714286
Michigan,Shiawassee,0,0,1,0,0,3/31/2019,Elemental,5,1,0,4,4,0.75
Michigan,Ingham,0,0,0,0,0,8/31/2019,Family,2,0,0,1,1,1
Michigan,Ingham,0,0,1,0,0,11/30/2019,Family,7,1,0,6,6,0.833333333
Michigan,Ingham,0,0,0,0,0,6/30/2020,Elemental,8,1,0,7,7,0.714285714
Michigan,Ingham,0,0,0,0,0,4/30/2019,Family,3,1,0,2,2,1
Michigan,Ingham,0,0,1,0,0,3/31/2019,Enhanced,7,1,0,6,6,0.333333333
Michigan,Shiawassee,0,0,0,0,0,7/31/2019,Family,2,0,0,1,1,1
Michigan,Ingham,0,0,0,0,0,12/31/2019,Enhanced,2,0,0,1,1,1
Michigan,Eaton,0,0,0,0,0,10/31/2019,Elemental,8,1,0,7,7,0.428571429
Michigan,Ingham,0,0,0,0,0,1/31/2020,Elemental,4,1,0,3,3,1
Michigan,Ingham,0,0,0,0,0,12/31/2018,Family,6,1,0,5,5,0.6
Michigan,Ingham,1,0,0,0,0,2/28/2019,Family,4,1,0,3,3,1
Michigan,Eaton,0,0,0,0,0,4/30/2019,Family,5,1,0,4,4,0.5
Michigan,Eaton,0,0,0,0,0,11/30/2019,Family,4,1,0,3,3,0.666666667
Michigan,Ingham,0,0,0,0,0,2/28/2019,Family,3,1,0,2,2,1
Michigan,Shiawassee,0,0,0,0,0,2/28/2019,Family,5,1,0,4,4,1
Michigan,Ingham,0,1,0,0,0,2/29/2020,Elemental,6,1,0,5,5,0.8
Michigan,Ingham,0,0,0,0,0,12/31/2018,Enhanced,7,1,0,6,6,0.5
Michigan,Ingham,0,1,0,0,0,8/31/2019,Family,7,1,0,6,6,0.666666667
Michigan,Ingham,0,0,0,0,0,3/31/2019,Family,5,1,0,4,4,0.5
Michigan,Ingham,0,0,0,0,0,8/31/2019,Family,3,1,0,2,2,1
Michigan,Clinton,0,0,0,0,0,3/31/2020,Family,5,1,0,4,4,0.75
Michigan,Ingham,0,0,0,0,0,5/31/2020,Family,7,1,0,6,6,0.5
Michigan,Ingham,0,0,0,0,0,8/31/2019,Family,6,1,0,5,5,0.8
Michigan,Ingham,1,0,0,0,0,11/30/2019,Family,8,1,0,7,7,0.142857143
Michigan,Ingham,0,1,1,0,0,10/31/2018,Elemental,6,1,0,5,5,1
Michigan,Ingham,0,0,0,0,0,12/31/2018,Family,3,1,0,2,2,1
Michigan,Ingham,0,0,0,0,0,10/31/2019,Elemental,8,1,0,7,7,0.285714286
Michigan,Shiawassee,0,0,0,0,0,1/31/2019,Family,2,0,0,1,1,1
Michigan,Ingham,0,0,1,0,0,1/31/2020,Elemental,8,1,0,7,7,0.428571429
Michigan,Ingham,0,0,0,0,0,3/31/2020,Family,3,1,0,2,2,1
Michigan,Ingham,0,0,0,0,0,11/30/2019,Enhanced,8,1,0,7,7,0.571428571
Michigan,Ingham,0,0,0,0,0,8/31/2019,Elemental,6,1,0,5,5,0.4
Michigan,Ingham,0,1,0,0,0,5/31/2020,Family,8,1,0,7,7,0.857142857
Michigan,Eaton,0,0,0,0,0,8/31/2019,Family,5,1,0,4,4,1
Michigan,Ingham,0,0,0,0,0,4/30/2019,Family,6,1,0,5,5,0.8
Michigan,Shiawassee,0,0,0,0,0,2/29/2020,Family,6,1,0,5,5,0.6
Michigan,Ingham,0,0,0,0,0,12/31/2019,Family,5,1,0,4,4,1
Michigan,Genesee,0,0,0,0,0,4/30/2020,Family,5,1,0,4,4,1
Michigan,Ingham,0,0,0,0,0,3/31/2020,Family,7,1,0,6,6,1
Michigan,Clinton,0,0,0,0,0,1/31/2020,Family,5,1,0,4,4,1
Michigan,Ingham,0,1,0,0,0,3/31/2020,Family,8,1,0,7,7,0.571428571
Michigan,Clinton,0,0,1,0,0,5/31/2019,Family,6,1,0,5,5,0.2
Michigan,Ingham,0,0,0,0,0,4/30/2020,Family,7,1,0,6,6,0.833333333
Michigan,Clinton,0,0,0,0,0,11/30/2018,Family,3,1,0,2,2,1
Michigan,Ingham,0,0,0,0,0,2/28/2019,Enhanced,3,1,0,2,2,1
Michigan,Ingham,0,0,0,0,0,2/28/2019,Family,2,0,0,1,1,1
Michigan,Ingham,0,1,0,0,0,1/31/2020,Family,5,1,0,4,4,1
Michigan,Ingham,0,0,0,0,0,1/31/2020,Family,6,1,0,5,5,1
Michigan,Ingham,0,0,0,0,0,10/31/2019,Family,2,0,0,1,1,1
Michigan,Ingham,0,0,0,0,0,3/31/2020,Family,4,1,0,3,3,1
Michigan,Ingham,0,0,0,0,0,5/31/2020,Family,7,1,0,6,6,1
Michigan,Clinton,0,0,0,0,0,4/30/2019,Elemental,4,1,0,3,3,0.666666667
Michigan,Ingham,0,0,1,0,0,11/30/2019,Elemental,5,1,0,4,4,1
Michigan,Ingham,0,0,0,0,0,5/31/2019,Enhanced,6,1,0,5,5,1
Michigan,Ingham,0,0,0,0,0,12/31/2018,Family,6,1,0,5,5,0.6
Michigan,Ingham,0,0,1,0,0,8/31/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,0,0,0,12/31/2019,Elemental,7,1,0,6,6,0.666666667
Michigan,Ingham,0,0,0,0,0,3/31/2020,Family,6,1,0,5,5,0.8
Michigan,Ingham,0,0,0,0,0,2/28/2019,Family,3,1,0,2,2,1
Michigan,Ingham,1,0,0,0,0,7/31/2020,Family,4,1,0,3,3,0.666666667
Michigan,Clinton,0,0,0,0,0,3/31/2019,Family,6,1,0,5,5,0.6
Michigan,Ingham,0,1,0,0,0,1/31/2020,Enhanced,5,1,0,4,4,0.5
Michigan,Ingham,0,0,1,0,0,11/30/2019,Elemental,6,1,0,5,5,0.4
Michigan,Ingham,0,0,0,0,0,2/28/2019,Family,5,1,0,4,4,0.75
Michigan,Ingham,0,0,0,0,0,8/31/2019,Family,4,1,0,3,3,1
Michigan,Ingham,0,0,0,0,0,11/30/2019,Family,8,1,0,7,7,0.142857143
Michigan,Ingham,0,0,0,0,0,4/30/2019,Elemental,7,1,0,6,6,0.666666667
Michigan,Clinton,0,0,0,0,0,8/31/2019,Elemental,7,1,0,6,6,0.5
Michigan,Ingham,0,0,0,0,0,2/28/2019,Family,7,1,0,6,6,0.5
Michigan,Ingham,0,0,0,0,0,4/30/2019,Family,6,1,0,5,5,0.8
Michigan,Ingham,0,0,0,0,0,7/31/2019,Family,1,0,0,0,0,0
Michigan,Clinton,1,0,0,0,0,10/31/2019,Family,3,1,0,2,2,0.5
Michigan,Ingham,0,0,0,0,0,4/30/2020,Enhanced,3,1,0,2,2,1
Michigan,Ingham,0,0,0,0,0,3/31/2020,Family,8,1,0,7,7,0.285714286
Michigan,Ingham,0,0,0,0,0,4/30/2020,Family,7,1,0,6,6,1
Michigan,Clinton,0,0,0,0,0,12/31/2019,Family,5,1,0,4,4,0.5
Michigan,Ingham,0,0,0,0,0,7/31/2020,Family,2,0,0,1,1,1
0,,0,0,0,0,0,12/31/2019,Elemental,8,1,0,7,7,0.142857143
0,,0,0,0,0,0,12/31/2019,Family,2,0,0,1,1,1
Michigan,Ingham,0,0,0,0,0,4/30/2020,Family,3,1,0,2,2,1
Michigan,Ingham,0,0,0,0,0,8/31/2019,Family,6,1,0,5,5,0.6
Michigan,Ingham,0,1,1,0,0,3/31/2020,Family,3,1,0,2,2,1
Michigan,Ingham,1,0,0,0,0,7/31/2019,Family,6,1,0,5,5,0.6
Michigan,Ingham,0,0,0,0,0,3/31/2020,Family,7,1,0,6,6,0.666666667
Michigan,Clinton,0,1,1,0,0,4/30/2019,Family,5,1,0,4,4,0.5
Michigan,Ingham,0,0,0,0,0,11/30/2019,Family,2,0,0,1,1,1
Michigan,Ingham,0,0,0,0,0,1/31/2020,Family,9,1,0,8,8,0
Michigan,Ingham,1,0,0,0,0,5/31/2020,Family,5,1,0,4,4,0.75
Michigan,Ingham,0,0,0,0,0,2/29/2020,Family,8,1,0,7,7,0
Michigan,Ingham,0,0,0,0,0,2/29/2020,Family,8,1,0,7,7,0
Michigan,Ingham,0,0,1,0,0,2/29/2020,Elemental,7,1,0,6,6,0.833333333
Michigan,Clinton,0,0,0,0,0,12/31/2019,Family,4,1,0,3,3,0.333333333
Michigan,Ingham,0,0,0,0,0,1/31/2020,Elemental,8,1,0,7,7,0
Michigan,Ingham,0,0,1,0,0,4/30/2020,Family,7,1,0,6,6,0.833333333
Michigan,Ingham,0,0,0,0,0,8/31/2019,Family,6,1,0,5,5,0.8
Michigan,Ingham,0,0,0,0,0,2/29/2020,Enhanced,6,1,0,5,5,0.8
Michigan,Ingham,0,0,0,0,0,2/29/2020,Enhanced,6,1,0,5,5,0.8
Michigan,Ingham,1,0,0,0,0,3/31/2020,Family,4,1,0,3,3,1
Michigan,Ingham,0,0,1,0,0,1/31/2020,Family,8,1,0,7,7,0.142857143
Michigan,Ingham,0,0,0,0,0,2/29/2020,Family,8,1,0,7,7,0.142857143
Michigan,Ingham,0,0,0,0,0,12/31/2018,Family,6,1,0,5,5,0.8
Michigan,Clinton,0,0,0,0,0,8/31/2019,Family,4,1,0,3,3,0.666666667
Michigan,Ingham,0,0,0,0,0,11/30/2019,Family,3,1,0,2,2,1
Michigan,Clinton,0,0,0,0,0,11/30/2018,Elemental,5,1,0,4,4,0.75
Michigan,Ingham,0,0,0,0,0,4/30/2019,Family,4,1,0,3,3,0.666666667
Michigan,Eaton,0,0,0,0,0,2/28/2019,Family,1,0,0,0,0,0
Michigan,Ingham,0,0,1,0,0,2/29/2020,Enhanced,8,1,0,7,7,0
Michigan,Ingham,0,0,0,0,0,1/31/2020,Family,3,1,0,2,2,1
Michigan,Ingham,0,0,1,0,0,4/30/2019,Family,6,1,0,5,5,0.4
Michigan,Ingham,0,0,0,0,0,1/31/2019,Enhanced,1,0,0,0,0,0
Michigan,Clinton,0,0,0,0,0,2/29/2020,Enhanced,8,1,0,7,7,0
Michigan,Clinton,0,0,1,0,0,7/31/2019,Family,1,0,0,0,0,0
Michigan,Clinton,0,0,0,0,0,6/30/2020,Family,5,1,0,4,4,1
Michigan,Ingham,0,0,0,0,0,12/31/2018,Family,4,1,0,3,3,1
Michigan,Ingham,0,0,0,0,0,3/31/2020,Elemental,3,1,0,2,2,1
Michigan,Ingham,0,0,0,0,0,12/31/2019,Family,6,1,0,5,5,0.6
Michigan,Ingham,0,0,0,0,0,12/31/2019,Elemental,6,1,0,5,5,0.2
Michigan,Eaton,0,0,1,0,0,4/30/2020,Family,5,1,0,4,4,1
Michigan,Ionia,0,0,0,0,0,8/31/2019,Family,5,1,0,4,4,0.75
Michigan,Eaton,0,0,0,0,0,1/31/2019,Family,4,1,0,3,3,1
Michigan,Ingham,0,0,0,0,0,3/31/2020,Family,3,1,0,2,2,1
Michigan,Ingham,0,0,0,0,0,8/31/2019,Family,7,1,0,6,6,0.333333333
Michigan,Clinton,0,0,0,0,0,2/29/2020,Family,7,1,0,6,6,0.166666667
Michigan,Ingham,0,0,0,0,0,12/31/2018,Family,5,1,0,4,4,1
Michigan,Ingham,0,0,0,0,0,11/30/2019,Family,3,1,0,2,2,1
Michigan,Ingham,0,0,0,0,0,12/31/2019,Elemental,6,1,0,5,5,0.2
Michigan,Livingston,0,0,0,0,0,1/31/2020,Elemental,4,1,0,3,3,1
Michigan,Ingham,0,0,1,0,0,4/30/2019,Family,6,1,0,5,5,0.6
Michigan,Ingham,0,0,0,0,0,12/31/2019,Elemental,7,1,0,6,6,0.166666667
Michigan,Ingham,0,0,0,0,0,12/31/2018,Enhanced,6,1,0,5,5,0.6
Michigan,Ingham,1,0,0,0,0,8/31/2019,Family,3,1,0,2,2,1
Michigan,Ingham,1,0,0,0,0,12/31/2019,Enhanced,6,1,0,5,5,0.4
Michigan,Ingham,0,1,1,0,0,2/28/2021,Elemental,5,1,0,4,4,1
Indiana,Grant,0,0,0,0,0,2/28/2019,Family,5,1,0,4,4,1
Michigan,Ingham,0,0,0,0,0,11/30/2018,Family,4,1,0,3,3,1
Michigan,Ingham,0,0,0,0,0,6/30/2020,Family,8,1,0,7,7,0.285714286
Michigan,Clinton,0,0,0,0,0,1/31/2020,Family,7,1,0,6,6,0.833333333
Michigan,Ingham,0,0,1,0,0,10/31/2019,Family,6,1,0,5,5,0.8
Michigan,Ingham,0,0,0,0,0,12/31/2018,Family,6,1,0,5,5,0.2
Michigan,Ingham,0,0,0,0,0,2/29/2020,Family,7,1,0,6,6,0.666666667
Michigan,Ingham,0,0,0,0,0,10/31/2019,Elemental,7,1,0,6,6,0.166666667
Michigan,Ingham,1,0,0,0,0,8/31/2019,Family,3,1,0,2,2,1
Michigan,Ingham,0,0,0,0,0,3/31/2019,Family,2,0,0,1,1,1
Michigan,Ingham,0,0,0,0,0,5/31/2019,Elemental,3,1,0,2,2,1
Michigan,Ingham,0,0,0,0,0,10/31/2018,Family,4,1,0,3,3,1
Michigan,Ingham,0,0,1,0,0,12/31/2019,Enhanced,7,1,0,6,6,0.666666667
Michigan,Ingham,0,0,0,0,0,12/31/2018,Family,4,1,0,3,3,0.333333333
Michigan,Ingham,0,0,0,0,0,3/31/2019,Family,4,1,0,3,3,0.666666667
Michigan,Ingham,0,0,1,0,0,3/31/2020,Family,4,1,0,3,3,1
Michigan,Ingham,0,0,0,0,0,4/30/2019,Family,5,1,0,4,4,1
Michigan,Ingham,0,0,0,0,0,3/31/2019,Family,2,0,0,1,1,1
Michigan,Ingham,0,0,0,0,0,3/31/2019,Family,4,1,0,3,3,0.333333333
Michigan,Ingham,0,0,0,0,0,9/30/2019,Family,4,1,0,3,3,1
Michigan,Ingham,0,0,0,0,0,8/31/2019,Enhanced,4,1,0,3,3,1
Michigan,Ingham,0,0,0,0,0,8/31/2019,Family,6,1,0,5,5,1
Michigan,Clinton,0,0,0,0,0,12/31/2019,Family,4,1,0,3,3,1
Michigan,Ingham,0,0,0,0,0,1/31/2020,Enhanced,6,1,0,5,5,0.6
Michigan,Eaton,0,0,0,0,0,2/28/2019,Family,5,1,0,4,4,1
Michigan,Grand Traverse,0,0,0,0,0,3/31/2020,Family,4,1,0,3,3,0.666666667
Michigan,Clinton,0,0,0,0,0,2/28/2019,Family,4,1,0,3,3,1
Michigan,Shiawassee,0,0,0,0,0,8/31/2019,Elemental,5,1,0,4,4,1
Michigan,Ingham,0,0,0,0,0,10/31/2019,Family,4,1,0,3,3,1
Michigan,Ingham,0,0,0,0,0,8/31/2019,Family,6,1,0,5,5,0.4
Michigan,Shiawassee,0,0,0,0,0,7/31/2019,Family,5,1,0,4,4,1
Michigan,Ingham,0,0,0,0,0,5/31/2020,Family,5,1,0,4,4,1
Michigan,Eaton,0,0,0,0,0,6/30/2020,Family,8,1,0,7,7,0
Michigan,Eaton,1,0,0,0,0,3/31/2020,Family,3,1,0,2,2,1
Michigan,Ingham,0,0,0,0,0,10/31/2019,Family,5,1,0,4,4,1
Michigan,Eaton,0,0,1,0,0,10/31/2019,Family,6,1,0,5,5,1
Michigan,Ingham,0,0,1,0,0,3/31/2019,Family,2,0,0,1,1,1
Michigan,Ingham,0,0,1,0,0,12/31/2019,Enhanced,7,1,0,6,6,0.5
Michigan,Ingham,0,0,0,0,0,3/31/2019,Family,2,0,0,1,1,1
Michigan,Ingham,1,0,0,0,0,4/30/2020,Family,2,0,0,1,1,1
Michigan,Eaton,0,0,0,0,0,10/31/2018,Family,2,0,0,1,1,1
Michigan,Ingham,0,0,0,0,0,6/30/2020,Family,7,1,0,6,6,0.5
Michigan,Ingham,0,0,1,0,0,4/30/2019,Family,5,1,0,4,4,1
Michigan,Ingham,0,0,1,0,0,4/30/2020,Family,6,1,0,5,5,0.8
Michigan,Eaton,0,0,1,0,0,3/31/2020,Family,6,1,0,5,5,0.8
Michigan,Ingham,0,0,0,0,0,3/31/2019,Family,5,1,0,4,4,1
Michigan,Shiawassee,0,0,0,0,0,12/31/2019,Family,2,0,0,1,1,1
Michigan,Clinton,0,0,0,0,0,3/31/2019,Family,6,1,0,5,5,0.4
Michigan,Ingham,0,0,0,0,0,8/31/2019,Family,2,0,0,1,1,1
Michigan,Ingham,0,0,0,0,0,7/31/2020,Family,4,1,0,3,3,1
Michigan,Ingham,0,0,0,0,0,5/31/2020,Family,5,1,0,4,4,1
Michigan,Ingham,0,0,0,0,0,2/29/2020,Family,5,1,0,4,4,0.75
Michigan,Ingham,0,0,0,0,0,8/31/2019,Family,3,1,0,2,2,1
Michigan,Ingham,0,0,0,0,0,11/30/2018,Enhanced,4,1,0,3,3,1
Michigan,Ingham,0,0,1,0,0,2/28/2019,Family,4,1,0,3,3,1
Michigan,Ingham,0,0,1,0,0,3/31/2020,Family,7,1,0,6,6,0.666666667
Michigan,Ingham,0,0,0,0,0,7/31/2019,Family,4,1,0,3,3,1
Michigan,Ingham,0,0,0,0,0,11/30/2019,Elemental,7,1,0,6,6,0.333333333
Michigan,Ingham,0,0,0,0,0,8/31/2019,Family,5,1,0,4,4,1
Michigan,Ingham,0,0,0,0,0,10/31/2018,Family,5,1,0,4,4,1
Michigan,Ingham,0,0,0,0,0,8/31/2019,Family,6,1,0,5,5,0.8
Michigan,Ingham,0,0,0,0,0,5/31/2019,Elemental,4,1,0,3,3,1
Michigan,Ingham,0,0,0,0,0,10/31/2019,Elemental,6,1,0,5,5,0.2
Michigan,Ingham,0,0,1,0,0,8/31/2020,Family,7,1,0,6,6,0.833333333
Michigan,Eaton,0,0,0,0,0,11/30/2019,Family,7,1,0,6,6,0.166666667
Michigan,Ingham,0,0,0,0,0,3/31/2019,Family,6,1,0,5,5,0.4
Michigan,Ingham,0,0,1,0,0,1/31/2020,Family,7,1,0,6,6,0.166666667
Michigan,Ingham,0,0,0,0,0,1/31/2019,Family,4,1,0,3,3,1
Michigan,Ingham,0,0,1,0,0,6/30/2020,Family,3,1,0,2,2,0.5
Michigan,Clinton,0,0,0,0,0,9/30/2019,Family,5,1,0,4,4,1
Michigan,Ingham,0,0,0,0,0,7/31/2019,Family,2,0,0,1,1,1
Michigan,Ingham,0,0,0,0,0,3/31/2020,Family,7,1,0,6,6,0.5
Michigan,Ingham,0,0,0,0,0,9/30/2019,Family,4,1,0,3,3,1
Michigan,Clinton,0,0,0,0,0,3/31/2019,Family,4,1,0,3,3,0.666666667
